0x0000: ACCESSORIES_CONNECTED_BITMASK
0x05F6: MV_DEW_POINT_SENSOR_ACTIVATED_GLOBAL
0x05F7: MV_DEW_POINT_SENSOR_ALARM_BITMASK
0x05F9: MV_DEW_POINT_SENSOR_ALARM_GLOBAL
0x05FA: MV_DISABLE_COOLING_GLOBAL
0x05FB: MV_DOWNLOADING_VARIABLES
0x05FC: MV_DOWNLOADING_VARIABLES_FOR_MIXING_VALVE
0x05FD: MV_E11_T11_SETPOINT
0x05FF: MV_E12_CAN_ROOM_SENOR_CONNECTED
0x0600: MV_E12_CAN_ROOM_SENSOR_GT45
0x0602: MV_E12_DISPLAY_ROOM_SENSOR_ACKNOW
0x0603: MV_E12_E1x_T1_ALARM
0x0605: MV_E12_EEPROM_ATTENUATION_FACTOR
0x0607: MV_E12_EEPROM_CHECK_DISPLAY_SYSTEM_ON
0x0609: MV_E12_EEPROM_COUPLINGDIFFERENS_ROOM
0x060B: MV_E12_EEPROM_D_VALUE
0x060D: MV_E12_EEPROM_ENABLE_HEATING_BLOCK_BY_EXT
0x060E: MV_E12_EEPROM_ENABLE_HIGH_PROTECTION_HS_BY_EXT
0x060F: MV_E12_EEPROM_ERASE_EEPROM_NEXT_STARTUP
0x0611: MV_E12_EEPROM_EXTERNAL_TEMP_VALUE
0x0613: MV_E12_EEPROM_FREEZEGARD_START_DELAY_TIME
0x0614: MV_E12_EEPROM_FREEZEGARD_START_TEMPERATURE
0x0616: MV_E12_EEPROM_FREEZEGARD_STOP_TEMPERATURE
0x0618: MV_E12_EEPROM_HEATING_COOLING_MODE
0x0619: MV_E12_EEPROM_HEATING_CURVE_LEFT_Y
0x061B: MV_E12_EEPROM_HEATING_CURVE_PARALLEL_OFFSET
0x061D: MV_E12_EEPROM_HEATING_CURVE_RIGHT_Y
0x061F: MV_E12_EEPROM_HEATING_CURVE_Y1
0x0621: MV_E12_EEPROM_HEATING_CURVE_Y10
0x0623: MV_E12_EEPROM_HEATING_CURVE_Y11
0x0625: MV_E12_EEPROM_HEATING_CURVE_Y12
0x0627: MV_E12_EEPROM_HEATING_CURVE_Y2
0x0629: MV_E12_EEPROM_HEATING_CURVE_Y3
0x062B: MV_E12_EEPROM_HEATING_CURVE_Y4
0x062D: MV_E12_EEPROM_HEATING_CURVE_Y5
0x062F: MV_E12_EEPROM_HEATING_CURVE_Y6
0x0631: MV_E12_EEPROM_HEATING_CURVE_Y7
0x0633: MV_E12_EEPROM_HEATING_CURVE_Y8
0x0635: MV_E12_EEPROM_HEATING_CURVE_Y9
0x0637: MV_E12_EEPROM_HEATING_SEASON_DELAYED_TEMP
0x0639: MV_E12_EEPROM_HEATING_SEASON_IMMEDIATE_TEMP
0x063B: MV_E12_EEPROM_HEATING_SEASON_MODE
0x063D: MV_E12_EEPROM_HEATING_SEASON_START_DELAY_TIME
0x063F: MV_E12_EEPROM_HEATING_SEASON_STOP_DELAY_TIME
0x0641: MV_E12_EEPROM_HEATING_SYSTEM_TYPE
0x0642: MV_E12_EEPROM_HOLIDAY_ACTIVE
0x0643: MV_E12_EEPROM_HOLIDAY_LEVEL_TEMPERATURE
0x0645: MV_E12_EEPROM_HOLIDAY_START_DAY
0x0646: MV_E12_EEPROM_HOLIDAY_START_MONTH
0x0647: MV_E12_EEPROM_HOLIDAY_START_YEAR
0x0648: MV_E12_EEPROM_HOLIDAY_STOP_DAY
0x0649: MV_E12_EEPROM_HOLIDAY_STOP_MONTH
0x064A: MV_E12_EEPROM_HOLIDAY_STOP_YEAR
0x064B: MV_E12_EEPROM_INCREASE_ROOM_SETPOINT
0x064D: MV_E12_EEPROM_INVERT_AI1
0x064E: MV_E12_EEPROM_INVERT_AI2
0x064F: MV_E12_EEPROM_INVERT_AI5
0x0650: MV_E12_EEPROM_INVERT_EXT_INPUT
0x0651: MV_E12_EEPROM_I_VALUE
0x0653: MV_E12_EEPROM_MAX_AI1
0x0655: MV_E12_EEPROM_MAX_TEMPERAURE_GT41
0x0657: MV_E12_EEPROM_MIN_AI1
0x0659: MV_E12_EEPROM_MIN_TEMPERAURE_GT41
0x065B: MV_E12_EEPROM_M_VALVE_DEFROST_DELAY
0x065D: MV_E12_EEPROM_M_VALVE_LIMIT_TIME
0x065F: MV_E12_EEPROM_M_VALVE_RUNNING_TIME
0x0661: MV_E12_EEPROM_NEUTRALZONE_CONTROLLED
0x0663: MV_E12_EEPROM_NEUTRALZON_M_VALVE_LIMIT
0x0665: MV_E12_EEPROM_NEUTRALZON_M_VALVE_LIMIT_TIME
0x0667: MV_E12_EEPROM_NEUTRALZON_RAMP_DOWN_TIME
0x0669: MV_E12_EEPROM_NEUTRALZON_RAMP_UP_TIME
0x066B: MV_E12_EEPROM_NEUTRALZON_SIZE
0x066D: MV_E12_EEPROM_NEUTRALZON_TEMP_DECREASE_M_VALVE
0x066F: MV_E12_EEPROM_NEUTRALZON_TEMP_NO_INCREASE_M_VALVE
0x0671: MV_E12_EEPROM_PARTY_MODE_ENABLE
0x0672: MV_E12_EEPROM_PID_AIRSYSTEM_ACTIVE
0x0674: MV_E12_EEPROM_PID_MAX_VALUE
0x0676: MV_E12_EEPROM_PID_MIN_VALUE
0x0678: MV_E12_EEPROM_P_VALUE
0x067A: MV_E12_EEPROM_ROOMSENSOR_INFLUENCE_FACTOR
0x067B: MV_E12_EEPROM_ROOM_PROGRAM_MODE
0x067C: MV_E12_EEPROM_ROOM_SENSOR_ACTIVE
0x067E: MV_E12_EEPROM_T1_KORRIGERING
0x067F: MV_E12_EEPROM_T5_KORRIGERING
0x0680: MV_E12_EEPROM_T5_SETPOINT
0x0682: MV_E12_EEPROM_TEMP_TIMECONTROLLED
0x0684: MV_E12_EEPROM_TIME_PROGRAM
0x0685: MV_E12_EEPROM_TIME_PROGRAM_FRI
0x0687: MV_E12_EEPROM_TIME_PROGRAM_FRI_2
0x0689: MV_E12_EEPROM_TIME_PROGRAM_MON
0x068B: MV_E12_EEPROM_TIME_PROGRAM_MON_2
0x068D: MV_E12_EEPROM_TIME_PROGRAM_SAT
0x068F: MV_E12_EEPROM_TIME_PROGRAM_SAT_2
0x0691: MV_E12_EEPROM_TIME_PROGRAM_SUN
0x0693: MV_E12_EEPROM_TIME_PROGRAM_SUN_2
0x0695: MV_E12_EEPROM_TIME_PROGRAM_THU
0x0697: MV_E12_EEPROM_TIME_PROGRAM_THU_2
0x0699: MV_E12_EEPROM_TIME_PROGRAM_TUE
0x069B: MV_E12_EEPROM_TIME_PROGRAM_TUE_2
0x069D: MV_E12_EEPROM_TIME_PROGRAM_WED
0x069F: MV_E12_EEPROM_TIME_PROGRAM_WED_2
0x06A1: MV_E12_EEPROM_UI_BRAND
0x06A3: MV_E12_EEPROM_VALVE_AO_0_10V_ACTIVE
0x06A5: MV_E12_EXT_FUNCTION_TRIGGED
0x06A6: MV_E12_FREEZEGUARD_ACTIVE
0x06A8: MV_E12_GT41_TEMP_SETPOINT
0x06AA: MV_E12_GT5_DAMPING_FACTOR
0x06AC: MV_E12_HEATING_CURVE_NUMBER_OF_POINTS
0x06AE: MV_E12_HEATING_SEASON_ACTIVE
0x06AF: MV_E12_HIGHTEMP_HEATINGSYSTEM_ACTIVE
0x06B0: MV_E12_INTERNAL_HOLIDAY_ACTIVE
0x06B1: MV_E12_INTERNAL_TIMECONTROLLED_ACTIVE
0x06B2: MV_E12_MAN_OP_G1
0x06B3: MV_E12_MAN_OP_VALVE_CLOSE
0x06B4: MV_E12_MAN_OP_VALVE_OPEN
0x06B5: MV_E12_PID_ISPOINT
0x06B7: MV_E12_PID_SETPOINT
0x06B9: MV_E12_ROOMSENSOR_INFLUENCE
0x06BB: MV_E12_ROOM_SENSOR_ACKNOW
0x06BD: MV_E12_ROOM_SETPOINT_TEMP_ACTIVE
0x06BF: MV_E12_T1_ALARM
0x06C0: MV_E12_T1_TEMP
0x06C2: MV_E12_T5_ATTENUATIONED_TEMP
0x06C4: MV_E12_T5_TEMP
0x06C6: MV_E12_T5_TEMP_ACTIVE
0x06C8: MV_E12_T5_TEMP_ACTIVE_TO_DISPLAY
0x06CA: MV_E12_TIME_PROGRAM_FRI
0x06CC: MV_E12_TIME_PROGRAM_MON
0x06CE: MV_E12_TIME_PROGRAM_SAT
0x06D0: MV_E12_TIME_PROGRAM_SUN
0x06D2: MV_E12_TIME_PROGRAM_THU
0x06D4: MV_E12_TIME_PROGRAM_TUE
0x06D6: MV_E12_TIME_PROGRAM_WED
0x06D8: MV_E12_VALVE_PID_ISPOINT
0x06DA: MV_E12_VALVE_PID_SETPOINT
0x06DC: MV_E31_Q2_PRI_COOLING
0x06DD: MV_E31_Q2_SEC_COOLING
0x06DE: MV_E31_T2_SENSOR_ALARM_GLOBAL
0x06DF: MV_E31_T31_SETPOINT
0x06E1: MV_E31_T32_ACKNOWLEDGED
0x06E2: MV_ENABLE_CONDENSATIONGUARD_BY_EXT_GLOBAL
0x06E3: MV_ENABLE_COOLING_BLOCK_BY_EXT_GLOBAL
0x06E4: MV_ENABLE_HEATING_BLOCK_BY_EXT_GLOBAL
0x06E5: MV_ENABLE_HIGH_PROTECTION_HS_BY_EXT_GLOBAL
0x06E6: MV_EX1_Q2_GLOBAL
0x06E7: MV_Ex_T1_ALARM_BITMASK
0x06E8: MV_Ex_T1_ALARM_GLOBAL
0x06E9: MV_FREEZEGUARD_ACTIVE_BITMASK
0x06EA: MV_FREEZEGUARD_ACTIVE_GLOBAL
0x06EB: MV_HIGHTEMP_HS_ACTIVE_BITMASK
0x06EC: MV_HIGHTEMP_HS_ACTIVE_GLOBAL
0x06ED: MV_HIGHTEMP_HS_ALERT_ACTIVE_BITMASK
0x06EE: MV_HOLIDAY_ACTIVE_BITMASK
0x06EF: MV_HOLIDAY_ACTIVE_GLOBAL
0x06F0: MV_ICONS_TIMEPROGRAM_ACTIVE_BITMASK
0x06F1: MV_ICONS_TIMEPROGRAM_ACTIVE_GLOBAL
0x06F2: MV_INVERT_EXT_INPUT_GLOBAL
0x06F3: MV_PID_ACTUAL_1
0x06F5: MV_PID_ACTUAL_2
0x06F7: MV_PID_ACTUAL_3
0x06F9: MV_PID_ACTUAL_4
0x06FB: MV_PID_ACTUAL_5
0x06FD: MV_PID_ACTUAL_6
0x06FF: MV_PID_ACTUAL_7
0x0701: MV_PID_ACTUAL_GLOBAL
0x0703: MV_PID_ACTUAL_PRI_COOLING
0x0705: MV_PID_ACTUAL_SEC_COOLING
0x0707: MV_PID_SETPOINT_1
0x0709: MV_PID_SETPOINT_2
0x070B: MV_PID_SETPOINT_3
0x070D: MV_PID_SETPOINT_4
0x070F: MV_PID_SETPOINT_5
0x0711: MV_PID_SETPOINT_6
0x0713: MV_PID_SETPOINT_7
0x0715: MV_PID_SETPOINT_GLOBAL
0x0717: MV_PID_SETPOINT_PRI_COOLING
0x0719: MV_PID_SETPOINT_SEC_COOLING
0x071B: MV_ROOMSENSOR_KNOB_ALARM_BITMASK
0x071D: MV_ROOMSENSOR_KNOB_ALARM_GLOBAL
0x071E: MV_T1_SETPOINT_1
0x0720: MV_T1_SETPOINT_2
0x0722: MV_T1_SETPOINT_3
0x0724: MV_T1_SETPOINT_4
0x0726: MV_T1_SETPOINT_5
0x0728: MV_T1_SETPOINT_6
0x072A: MV_T1_SETPOINT_7
0x072C: MV_T1_SETPOINT_GLOBAL
0x072E: MV_T1_SETPOINT_PRI_COOLING
0x0730: MV_T1_SETPOINT_SEC_COOLING
0x0732: MV_T5_ACKNOWLEDGED_BITMASK
0x0734: MV_T5_ACTUAL_1
0x0736: MV_T5_ACTUAL_1_ROUND_OFFED
0x0738: MV_T5_ACTUAL_2
0x073A: MV_T5_ACTUAL_2_ROUND_OFFED
0x073C: MV_T5_ACTUAL_3
0x073E: MV_T5_ACTUAL_3_ROUND_OFFED
0x0740: MV_T5_ACTUAL_4
0x0742: MV_T5_ACTUAL_4_ROUND_OFFED
0x0744: MV_T5_ACTUAL_5
0x0746: MV_T5_ACTUAL_5_ROUND_OFFED
0x0748: MV_T5_ACTUAL_6
0x074A: MV_T5_ACTUAL_6_ROUND_OFFED
0x074C: MV_T5_ACTUAL_7
0x074E: MV_T5_ACTUAL_7_ROUND_OFFED
0x0750: MV_T5_ACTUAL_GLOBAL
0x0752: MV_T5_ACTUAL_PRI_COOLING
0x0754: MV_T5_ACTUAL_SEC_COOLING
0x0756: MV_T5_ATTENUATED_1
0x0758: MV_T5_ATTENUATED_2
0x075A: MV_T5_ATTENUATED_3
0x075C: MV_T5_ATTENUATED_4
0x075E: MV_T5_ATTENUATED_5
0x0760: MV_T5_ATTENUATED_6
0x0762: MV_T5_ATTENUATED_7
0x0764: MV_T5_ATTENUATED_PRI_COOLING
0x0766: MV_T5_ATTENUATED_SEC_COOLING
0x0768: MV_T5_CONNECTED_BITMASK
0x076A: MV_T5_SETPOINT_1
0x076C: MV_T5_SETPOINT_2
0x076E: MV_T5_SETPOINT_3
0x0770: MV_T5_SETPOINT_4
0x0772: MV_T5_SETPOINT_5
0x0774: MV_T5_SETPOINT_6
0x0776: MV_T5_SETPOINT_7
0x0778: MV_T5_SETPOINT_ACTUAL_1
0x077A: MV_T5_SETPOINT_ACTUAL_2
0x077C: MV_T5_SETPOINT_ACTUAL_3
0x077E: MV_T5_SETPOINT_ACTUAL_4
0x0780: MV_T5_SETPOINT_ACTUAL_5
0x0782: MV_T5_SETPOINT_ACTUAL_6
0x0784: MV_T5_SETPOINT_ACTUAL_7
0x0786: MV_T5_SETPOINT_ACTUAL_GLOBAL
0x0788: MV_T5_SETPOINT_ACTUAL_PRI_COOLING
0x078A: MV_T5_SETPOINT_ACTUAL_SEC_COOLING
0x078C: MV_T5_SETPOINT_PRI_COOLING
0x078E: MV_T5_SETPOINT_SEC_COOLING
0x0790: MV_TIMER_HEATING_COOLING_DELAY_1
0x0792: MV_TIMER_HEATING_COOLING_DELAY_2
0x0794: MV_TIMER_HEATING_COOLING_DELAY_3
0x0796: MV_TIMER_HEATING_COOLING_DELAY_4
0x0798: MV_TIMER_HEATING_COOLING_DELAY_5
0x079A: MV_TIMER_HEATING_COOLING_DELAY_6
0x079C: MV_TIMER_HEATING_COOLING_DELAY_7
0x079E: MV_TIMER_HEATING_COOLING_DELAY_GLOBAL
0x07A0: MV_TIMER_HEATING_COOLING_DELAY_PRI_COOLING
0x07A2: MV_TIMER_HEATING_COOLING_DELAY_SEC_COOLING
0x07A4: PARTY_MODE_CIRCUIT_1
0x07A5: PARTY_MODE_CIRCUIT_2
0x07A6: PARTY_MODE_CIRCUIT_3
0x07A7: PARTY_MODE_CIRCUIT_4
0x07A8: PARTY_MODE_CIRCUIT_5
0x07A9: PARTY_MODE_CIRCUIT_6
0x07AA: PARTY_MODE_CIRCUIT_7
0x07AB: PARTY_MODE_CIRCUIT_8
0x07AC: PARTY_MODE_CIRCUIT_GLOBAL
0x07AD: PARTY_MODE_TIME
0x07AE: PGU_ACTIVATED
0x07AF: PGU_CONNECTED
0x07B0: PGU_CORRECTION_L1_A
0x07B1: PGU_CORRECTION_L2_A
0x07B2: PGU_CORRECTION_L3_A
0x07B3: PGU_CURRENT_MARGIN
0x07B4: PGU_L1_A
0x07B6: PGU_L2_A
0x07B8: PGU_L3_A
0x07BA: PGU_MAIN_FUSE
0x07BB: PGU_RECONNECTION_TIME
0x07BD: PGU_SUPPLY_VOLTAGE
0x07BF: PGU_TRIGGERED
0x07C0: PGU_TRIGGERED_PHASE1
0x07C1: PGU_TRIGGERED_PHASE2
0x07C2: PGU_TRIGGERED_PHASE3
0x07C3: PGU_TRIGGERED_TIME
0x07C5: PGU_VERSION
0x07C7: PHASE_DETECTOR_ACKNOWLEDGED
0x07C8: PHASE_DETECTOR_ACKNOWLEDGED_2
0x07C9: POOL_ACTIVE
0x07CA: POOL_BLOCKED_BY_EXT
0x07CB: POOL_DIFF_CONST
0x07CD: POOL_DIFF_CONST_2
0x07CF: POOL_DIFF_MAX
0x07D0: POOL_DIFF_MAX_2
0x07D1: POOL_DIFF_MIN
0x07D2: POOL_DIFF_MIN_2
0x07D3: POOL_EXTERN_BLOCKED
0x07D4: POOL_EXT_INPUT_INV
0x07D5: POOL_PID_D
0x07D7: POOL_PID_I
0x07D9: POOL_PID_MAX
0x07DB: POOL_PID_MIN
0x07DD: POOL_PID_P
0x07DF: POOL_REQUEST
0x07E0: POOL_REQUEST_2
0x07E1: POOL_SETPOINT_TEMP
0x07E3: POOL_START_DELAY_TIME
0x07E4: POOL_START_TEMP
0x07E6: POOL_STOP_TEMP
0x07E8: POOL_USE_COMPRESSOR_1
0x07E9: POOL_USE_COMPRESSOR_2
0x07EA: POOL_VALVE_DELAY_AFTER_DEFROST
0x07EB: POOL_VALVE_POSITION
0x07ED: POOL_VALVE_RUNNING_TIME
0x07EF: POPUP_WINDOW_DELAY
0x07F0: PROGRAM_GENERATION
0x07F1: PROGRAM_REVISION
0x07F2: PROGRAM_VERSION
0x07F4: PUMP_DHW_ACTIVE
0x07F5: PUMP_DHW_PROGRAM1_START_TIME
0x07F6: PUMP_DHW_PROGRAM1_STOP_TIME
0x07F7: PUMP_DHW_PROGRAM2_START_TIME
0x07F8: PUMP_DHW_PROGRAM2_STOP_TIME
0x07F9: PUMP_DHW_PROGRAM3_START_TIME
0x07FA: PUMP_DHW_PROGRAM3_STOP_TIME
0x07FB: PUMP_DHW_PROGRAM4_START_TIME
0x07FC: PUMP_DHW_PROGRAM4_STOP_TIME
0x07FD: PUMP_E71_G71_BLOCKED_BY_EXT
0x07FE: PUMP_E71_G71_START_DIFF
0x07FF: PUMP_E71_G71_START_MODE
0x0800: PUMP_E71_G71_START_TEMP
0x0801: PUMP_E72_G71_BLOCKED_BY_EXT
0x0802: PUMP_E72_G71_START_DIFF
0x0803: PUMP_E72_G71_START_MODE
0x0804: PUMP_E72_G71_START_TEMP
0x0805: PUMP_G1_CONTINUAL
0x0806: PUMP_G2_CONTINUAL
0x0807: PUMP_G2_LOW_TEMPERATURE
0x0808: PUMP_G2_MAX_TEMPERATURE
0x0809: PUMP_G3_ACTIVE_IN_COOLING
0x080A: PUMP_G3_CONTINUAL
0x080B: PUMP_G3_EXTERN_ACTIVATED_BY_E21_EXT_1
0x080C: PUMP_G3_EXTERN_ACTIVATED_BY_E21_EXT_2
0x080D: PUMP_G3_EXTERN_ACTIVATED_BY_E22_EXT_1
0x080E: PUMP_G3_EXTERN_ACTIVATED_BY_E22_EXT_2
0x080F: PUMP_G3_EXTERN_ACTIVE
0x0810: PUMP_G3_LOW_PRESSURE_HEAT_CARRIER_ACTIVATED_BY_E21_EXT_1
0x0811: PUMP_G3_LOW_PRESSURE_HEAT_CARRIER_ACTIVATED_BY_E21_EXT_2
0x0812: PUMP_G3_LOW_PRESSURE_HEAT_CARRIER_ACTIVATED_BY_E22_EXT_1
0x0813: PUMP_G3_LOW_PRESSURE_HEAT_CARRIER_ACTIVATED_BY_E22_EXT_2
0x0814: PUMP_G3_LOW_PRESSURE_HEAT_CARRIER_ACTIVE
0x0815: PUMP_G3_MAX_HASTIGHET
0x0816: PUMP_G3_MAX_SPEED_AT_COMPRESSOR_FREQUENCY
0x0817: PUMP_G3_MIN_HASTIGHET
0x0818: PUMP_G3_MIN_SPEED_AT_COMPRESSOR_FREQUENCY
0x0819: REMOTE_GET_DISPLAY
0x081A: RESET_LARMHISTORY
0x081B: RESET_LARMINFO
0x081C: RESET_LARMLOG
0x081D: RESET_SYSVAR
0x081E: RESTART_ADDITIONAL_TIMER_BLOCKED
0x081F: RIGGKORNING
0x0820: ROOM_BLOCK
0x0821: ROOM_BUZZER_BLOCKED
0x0822: ROOM_DIAL_RANGE
0x0823: ROOM_DIAL_RANGE_GLOBAL
0x0824: ROOM_EXTERN_SETPOINT_TEMP_BY_E21_EXT_1
0x0826: ROOM_EXTERN_SETPOINT_TEMP_BY_E21_EXT_2
0x0828: ROOM_EXTERN_SETPOINT_TEMP_BY_E22_EXT_1
0x082A: ROOM_EXTERN_SETPOINT_TEMP_BY_E22_EXT_2
0x082C: ROOM_EXTERN_SETPOINT_TEMP_GLOBAL
0x082E: ROOM_EXTERN_TEMPERATURE_ACTIVE_1
0x082F: ROOM_EXTERN_TEMPERATURE_ACTIVE_2
0x0830: ROOM_EXTERN_TEMPERATURE_ACTIVE_3
0x0831: ROOM_EXTERN_TEMPERATURE_ACTIVE_4
0x0832: ROOM_HOLIDAY_SETPOINT_BASE_TEMP
0x0834: ROOM_HOLIDAY_SETPOINT_BASE_TEMP_GLOBAL
0x0836: ROOM_INFLUENCE
0x0838: ROOM_INFLUENCE_CONST
0x0839: ROOM_INFLUENCE_CONST_GLOBAL
0x083A: ROOM_LED_ALLOWED
0x083B: ROOM_LED_BLOCKED
0x083C: ROOM_PROGRAM_1_FRI
0x083E: ROOM_PROGRAM_1_MON
0x0840: ROOM_PROGRAM_1_SAT
0x0842: ROOM_PROGRAM_1_SUN
0x0844: ROOM_PROGRAM_1_THU
0x0846: ROOM_PROGRAM_1_TUE
0x0848: ROOM_PROGRAM_1_WED
0x084A: ROOM_PROGRAM_2_FRI
0x084C: ROOM_PROGRAM_2_MON
0x084E: ROOM_PROGRAM_2_SAT
0x0850: ROOM_PROGRAM_2_SUN
0x0852: ROOM_PROGRAM_2_THU
0x0854: ROOM_PROGRAM_2_TUE
0x0856: ROOM_PROGRAM_2_WED
0x0858: ROOM_PROGRAM_FRI_GLOBAL
0x085A: ROOM_PROGRAM_MODE
0x085B: ROOM_PROGRAM_MODE_GLOBAL
0x085C: ROOM_PROGRAM_MON_GLOBAL
0x085E: ROOM_PROGRAM_SAT_GLOBAL
0x0860: ROOM_PROGRAM_SUN_GLOBAL
0x0862: ROOM_PROGRAM_THU_GLOBAL
0x0864: ROOM_PROGRAM_TUE_GLOBAL
0x0866: ROOM_PROGRAM_WED_GLOBAL
0x0868: ROOM_SENSOR_SHOW_OUTDOOR_TEMP
0x0869: ROOM_SETPOINT_BASE_TEMP
0x086B: ROOM_SETPOINT_BASE_TEMP_GLOBAL
0x086D: ROOM_SETPOINT_OFFSET
0x086F: ROOM_SETPOINT_OFFSET_GLOBAL
0x0871: ROOM_SETPOINT_TEMP
0x0873: ROOM_TIMECONTROLLED
0x0874: ROOM_TIMEPROGRAM
0x0875: ROOM_TIMEPROGRAMMED_SETPOINT_BASE_TEMP
0x0877: ROOM_TIMEPROGRAMMED_SETPOINT_BASE_TEMP_GLOBAL
0x0879: ROOM_TIMEPROGRAM_GLOBAL
0x087A: RTU800B_CONNECTED
0x087B: RTU800B_CONNECTED_2
0x087C: RTU800B_CONNECTED_3
0x087D: RTU800B_CONNECTED_4
0x087E: RTU800B_CONNECTED_5
0x087F: RTU800B_CONNECTED_6
0x0880: RTU800B_CONNECTED_7
0x0881: RTU800B_CONNECTED_8
0x0882: RTU800B_CONNECTED_BITMASK
0x0883: RTU800B_CONNECTED_GLOBAL
0x0884: RTU800B_GENERATION
0x0885: RTU800B_GENERATION_2
0x0886: RTU800B_GENERATION_3
0x0887: RTU800B_GENERATION_4
0x0888: RTU800B_GENERATION_5
0x0889: RTU800B_GENERATION_6
0x088A: RTU800B_GENERATION_7
0x088B: RTU800B_GENERATION_8
0x088C: RTU800B_REVISION
0x088D: RTU800B_REVISION_2
0x088E: RTU800B_REVISION_3
0x088F: RTU800B_REVISION_4
0x0890: RTU800B_REVISION_5
0x0891: RTU800B_REVISION_6
0x0892: RTU800B_REVISION_7
0x0893: RTU800B_REVISION_8
0x0894: RTU800B_SUPPORTS_NEW_MESSAGES
0x0895: RTU800B_SUPPORTS_NEW_MESSAGES_BITMASK
0x0896: RTU800B_SYSTEM_STATUS
0x0897: RTU800B_VERSION
0x0898: RTU800B_VERSION_2
0x0899: RTU800B_VERSION_3
0x089A: RTU800B_VERSION_4
0x089B: RTU800B_VERSION_5
0x089C: RTU800B_VERSION_6
0x089D: RTU800B_VERSION_7
0x089E: RTU800B_VERSION_8
0x089F: SCREED_DRYING_ACTIVATED
0x08A0: SCREED_DRYING_COOLING_STEP_COUNT
0x08A2: SCREED_DRYING_CURRENT_HOUR
0x08A3: SCREED_DRYING_CURRENT_PROGRAM_STEP
0x08A5: SCREED_DRYING_DAYS_AT_MAX_TEMPERATURE
0x08A6: SCREED_DRYING_DAYS_PER_COOLING_STEP
0x08A7: SCREED_DRYING_DAYS_PER_HEATING_STEP
0x08A8: SCREED_DRYING_HEATING_STEP_COUNT
0x08AA: SCREED_DRYING_HEAT_SOURCE
0x08AB: SCREED_DRYING_INCOMPLETE
0x08AC: SCREED_DRYING_MAX_TEMPERATURE
0x08AE: SCREED_DRYING_PROGRAM_STEP_COUNT
0x08B0: SCREED_DRYING_REQUEST
0x08B1: SCREED_DRYING_SETPOINT_TEMP
0x08B3: SCREED_DRYING_TEMPERATURE_STEP_COOLING
0x08B4: SCREED_DRYING_TEMPERATURE_STEP_HEATING
0x08B5: SCREENSAVER_ACTIVE
0x08B6: SCREENSAVER_DELAY_TIME
0x08B7: SENSORS_E74_T1_CORRECTION
0x08B8: SENSORS_E74_T1_DISPLAY_TEMP
0x08BA: SENSORS_E74_T1_STATUS
0x08BB: SENSORS_E74_T1_TEMP
0x08BD: SENSORS_E74_T3_CORRECTION
0x08BE: SENSORS_E74_T3_DISPLAY_TEMP
0x08C0: SENSORS_E74_T3_STATUS
0x08C1: SENSORS_E74_T3_TEMP
0x08C3: SENSORS_E74_T7_CORRECTION
0x08C4: SENSORS_E74_T7_DISPLAY_TEMP
0x08C6: SENSORS_E74_T7_STATUS
0x08C7: SENSORS_E74_T7_TEMP
0x08C9: SETUP_COMPLETED
0x08CA: SETUP_DAY
0x08CB: SETUP_MONTH
0x08CC: SETUP_YEAR
0x08CD: SOLAR_ACTIVATED
0x08CE: SOLAR_ACTIVE
0x08CF: SOLAR_DHW_BLOCK
0x08D0: SOLAR_DIFF_START_TEMP
0x08D1: SOLAR_DIFF_STOP_TEMP
0x08D2: SOLAR_FREEZEGUARD_ACTIVE
0x08D3: SOLAR_FREEZEGUARD_START_TEMP
0x08D4: SOLAR_FREEZEGUARD_STOP_TEMP
0x08D5: SOLAR_PIPE_FUNCTION
0x08D6: SOLAR_PRIO_DHW_BLOCK_TEMP
0x08D8: SOLAR_SOUTHEUROPE
0x08D9: SOLAR_T1_HIGH
0x08DA: SOLAR_T1_LOW
0x08DB: SOLAR_T1_MAX_TEMP
0x08DC: SOLAR_T1_MIN_TEMP
0x08DD: SOLAR_T7_HIGH
0x08DE: SOLAR_T7_MAX_TEMP
0x08DF: SOLAR_T7_RESTART_DIFF
0x08E0: STATS_COMPRESSOR_DHW
0x08E4: STATS_COMPRESSOR_DHW_2
0x08E8: STATS_COMPRESSOR_HEATING
0x08EC: STATS_COMPRESSOR_HEATING_2
0x08F0: STATS_COMPRESSOR_HZ_DHW
0x08F4: STATS_COMPRESSOR_HZ_HEATING
0x08F8: STATS_COMPRESSOR_POOL
0x08FC: STATS_COMPRESSOR_POOL_2
0x0900: STATS_COMPRESSOR_RESET
0x0901: STATS_COMPRESSOR_START_DHW
0x0905: STATS_COMPRESSOR_START_DHW_2
0x0909: STATS_COMPRESSOR_START_HEATING
0x090D: STATS_COMPRESSOR_START_HEATING_2
0x0911: STATS_COMPRESSOR_START_POOL
0x0915: STATS_COMPRESSOR_START_POOL_2
0x0919: STATS_CONTACTOR_1
0x091D: STATS_CONTACTOR_2
0x0921: STATS_CONTACTOR_RESET
0x0922: STATS_CONTROL
0x0926: STATS_CONTROL_RESET
0x0927: STATS_CURRENT_YEAR
0x0928: STATS_ELECTR_ADD_DHW
0x092C: STATS_ELECTR_ADD_DHW_1YA
0x0930: STATS_ELECTR_ADD_DHW_2YA
0x0934: STATS_ELECTR_ADD_DHW_YTD
0x0938: STATS_ELECTR_ADD_HEATING
